,year,carb_cost,tax_type,taxed_countries,taxing_countries,taxed_sectors,fair_tax,pol_pay_tax,tax_scheme,tau_factor,sigma_path,eta_path,path,path_tax_scheme,num,num_type,num_country,emissions,utility
0,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/1_results.csv,results/2018_115/1_results_tax_scheme.csv,82961753.95007612,wage,WLD,46514.08959472819,1.0
1,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/2_results.csv,results/2018_115/2_results_tax_scheme.csv,82961753.95007612,wage,WLD,46417.26180074345,0.999999680842238
2,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/3_results.csv,results/2018_115/3_results_tax_scheme.csv,82961753.95007612,wage,WLD,46321.53756176891,0.9999987335235152
3,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/4_results.csv,results/2018_115/4_results_tax_scheme.csv,82961753.95007612,wage,WLD,46226.737924066016,0.99999717136127
4,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/5_results.csv,results/2018_115/5_results_tax_scheme.csv,82961753.95007612,wage,WLD,46132.75615662632,0.9999950053086952
5,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/6_results.csv,results/2018_115/6_results_tax_scheme.csv,82961753.95007612,wage,WLD,46039.523746103296,0.999992244762528
6,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/7_results.csv,results/2018_115/7_results_tax_scheme.csv,82961753.95007612,wage,WLD,45946.99364955384,0.9999888981437997
7,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/8_results.csv,results/2018_115/8_results_tax_scheme.csv,82961753.95007612,wage,WLD,45855.13207770264,0.9999849739865808
8,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/9_results.csv,results/2018_115/9_results_tax_scheme.csv,82961753.95007612,wage,WLD,45763.91327265118,0.9999804799512378
9,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/10_results.csv,results/2018_115/10_results_tax_scheme.csv,82961753.95007612,wage,WLD,45673.31678640538,0.9999754236483736
10,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/11_results.csv,results/2018_115/11_results_tax_scheme.csv,82961753.95007612,wage,WLD,45583.325796959376,0.9999698122551413
11,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/12_results.csv,results/2018_115/12_results_tax_scheme.csv,82961753.95007612,wage,WLD,45493.92608692853,0.999963653631456
12,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/13_results.csv,results/2018_115/13_results_tax_scheme.csv,82961753.95007612,wage,WLD,45405.10505137661,0.9999569541512792
13,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/14_results.csv,results/2018_115/14_results_tax_scheme.csv,82961753.95007612,wage,WLD,45316.85162538696,0.9999497211940888
14,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/15_results.csv,results/2018_115/15_results_tax_scheme.csv,82961753.95007612,wage,WLD,45229.15563082349,0.9999419611979968
15,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/16_results.csv,results/2018_115/16_results_tax_scheme.csv,82961753.95007612,wage,WLD,45142.00781919094,0.9999336808961308
16,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/17_results.csv,results/2018_115/17_results_tax_scheme.csv,82961753.95007612,wage,WLD,45055.39945150626,0.999924886908958
17,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/18_results.csv,results/2018_115/18_results_tax_scheme.csv,82961753.95007612,wage,WLD,44969.32232418083,0.999915585357015
18,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/19_results.csv,results/2018_115/19_results_tax_scheme.csv,82961753.95007612,wage,WLD,44883.76862809161,0.9999057826378436
19,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/20_results.csv,results/2018_115/20_results_tax_scheme.csv,82961753.95007612,wage,WLD,44798.730945891286,0.9998954848876588
20,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/21_results.csv,results/2018_115/21_results_tax_scheme.csv,82961753.95007612,wage,WLD,44714.20213188327,0.9998846978802752
21,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/22_results.csv,results/2018_115/22_results_tax_scheme.csv,82961753.95007612,wage,WLD,44630.17534610047,0.999873427885546
22,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/23_results.csv,results/2018_115/23_results_tax_scheme.csv,82961753.95007612,wage,WLD,44546.64395452728,0.9998616805335044
23,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/24_results.csv,results/2018_115/24_results_tax_scheme.csv,82961753.95007612,wage,WLD,44463.60156998059,0.9998494613369128
24,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/25_results.csv,results/2018_115/25_results_tax_scheme.csv,82961753.95007612,wage,WLD,44381.04191404717,0.9998367761932856
25,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/26_results.csv,results/2018_115/26_results_tax_scheme.csv,82961753.95007612,wage,WLD,44298.95892041882,0.9998236302522826
26,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/27_results.csv,results/2018_115/27_results_tax_scheme.csv,82961753.95007612,wage,WLD,44217.34671401423,0.9998100288745012
27,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/28_results.csv,results/2018_115/28_results_tax_scheme.csv,82961753.95007612,wage,WLD,44136.199501258336,0.9997959776725543
28,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/29_results.csv,results/2018_115/29_results_tax_scheme.csv,82961753.95007612,wage,WLD,44055.51162853931,0.9997814812897786
29,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/30_results.csv,results/2018_115/30_results_tax_scheme.csv,82961753.95007612,wage,WLD,43975.27777007588,0.9997665453995548
30,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/31_results.csv,results/2018_115/31_results_tax_scheme.csv,82961753.95007612,wage,WLD,43895.49244434015,0.9997511748783628
31,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/32_results.csv,results/2018_115/32_results_tax_scheme.csv,82961753.95007612,wage,WLD,43816.15037664797,0.9997353744746352
32,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/33_results.csv,results/2018_115/33_results_tax_scheme.csv,82961753.95007612,wage,WLD,43737.24650950127,0.9997191490595624
33,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/34_results.csv,results/2018_115/34_results_tax_scheme.csv,82961753.95007612,wage,WLD,43658.77576567655,0.99970250328458
34,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/35_results.csv,results/2018_115/35_results_tax_scheme.csv,82961753.95007612,wage,WLD,43580.73321797576,0.9996854418335478
35,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/36_results.csv,results/2018_115/36_results_tax_scheme.csv,82961753.95007612,wage,WLD,43503.114068831535,0.999667969489162
36,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/37_results.csv,results/2018_115/37_results_tax_scheme.csv,82961753.95007612,wage,WLD,43425.91352443924,0.9996500905576632
37,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/38_results.csv,results/2018_115/38_results_tax_scheme.csv,82961753.95007612,wage,WLD,43349.12699474454,0.9996318095471174
38,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/39_results.csv,results/2018_115/39_results_tax_scheme.csv,82961753.95007612,wage,WLD,43272.74984768297,0.9996131307722442
39,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/40_results.csv,results/2018_115/40_results_tax_scheme.csv,82961753.95007612,wage,WLD,43196.77770032523,0.9995940584703064
40,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/41_results.csv,results/2018_115/41_results_tax_scheme.csv,82961753.95007612,wage,WLD,43121.20610925823,0.9995745972851338
41,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/42_results.csv,results/2018_115/42_results_tax_scheme.csv,82961753.95007612,wage,WLD,43046.030760298,0.9995547507517288
42,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/43_results.csv,results/2018_115/43_results_tax_scheme.csv,82961753.95007612,wage,WLD,42971.24743927879,0.9995345232582562
43,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/44_results.csv,results/2018_115/44_results_tax_scheme.csv,82961753.95007612,wage,WLD,42896.85194549823,0.9995139185930422
44,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/45_results.csv,results/2018_115/45_results_tax_scheme.csv,82961753.95007612,wage,WLD,42822.8402151381,0.9994929409955594
45,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/46_results.csv,results/2018_115/46_results_tax_scheme.csv,82961753.95007612,wage,WLD,42749.20822854644,0.9994715942499506
46,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/47_results.csv,results/2018_115/47_results_tax_scheme.csv,82961753.95007612,wage,WLD,42675.95201645776,0.9994498821184384
47,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/48_results.csv,results/2018_115/48_results_tax_scheme.csv,82961753.95007612,wage,WLD,42603.06772359348,0.9994278084439588
48,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/49_results.csv,results/2018_115/49_results_tax_scheme.csv,82961753.95007612,wage,WLD,42530.5515452656,0.999405376893616
49,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/50_results.csv,results/2018_115/50_results_tax_scheme.csv,82961753.95007612,wage,WLD,42458.399698338966,0.99938259123015
50,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/51_results.csv,results/2018_115/51_results_tax_scheme.csv,82961753.95007612,wage,WLD,42386.60854197742,0.9993594551592052
51,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/52_results.csv,results/2018_115/52_results_tax_scheme.csv,82961753.95007612,wage,WLD,42315.174374958464,0.9993359718360584
52,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/53_results.csv,results/2018_115/53_results_tax_scheme.csv,82961753.95007612,wage,WLD,42244.09366885088,0.9993121450585816
53,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/54_results.csv,results/2018_115/54_results_tax_scheme.csv,82961753.95007612,wage,WLD,42173.36292105651,0.9992879780948316
54,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/55_results.csv,results/2018_115/55_results_tax_scheme.csv,82961753.95007612,wage,WLD,42102.97864225547,0.9992634744192856
55,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_115/56_results.csv,results/2018_115/56_results_tax_scheme.csv,82961753.95007612,wage,WLD,42032.93745978789,0.999238637453416
