,year,carb_cost,tax_type,taxed_countries,taxing_countries,taxed_sectors,fair_tax,pol_pay_tax,tax_scheme,tau_factor,sigma_path,eta_path,path,path_tax_scheme,num,num_type,num_country,emissions,utility
0,2018,0.0,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_47/1_results.csv,,35896388.99488915,output,USA,46514.08959472818,0.9999999999999998
1,2018,1e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_47/2_results.csv,,35896388.99488915,output,USA,46313.55193802678,0.9999987888999904
2,2018,2e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_47/3_results.csv,,35896388.99488915,output,USA,46116.20259203115,0.9999952046857395
3,2018,3e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_47/4_results.csv,,35896388.99488915,output,USA,45921.65627045285,0.9999893125673172
4,2018,4e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_47/5_results.csv,,35896388.99488915,output,USA,45729.69644367315,0.999981170614198
5,2018,5e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_47/6_results.csv,,35896388.99488915,output,USA,45540.18106060518,0.9999708330571276
6,2018,6e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_47/7_results.csv,,35896388.99488915,output,USA,45353.00613092737,0.9999583514054108
7,2018,7e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_47/8_results.csv,,35896388.99488915,output,USA,45168.089043233485,0.9999437751745271
8,2018,8e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_47/9_results.csv,,35896388.99488915,output,USA,44985.36016548848,0.9999271520085716
9,2018,9.000000000000002e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_47/10_results.csv,,35896388.99488915,output,USA,44804.75830996673,0.9999085277693528
10,2018,1e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_47/11_results.csv,,35896388.99488915,output,USA,44626.22817066618,0.999887946979216
11,2018,1.1e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_47/12_results.csv,,35896388.99488915,output,USA,44449.71874121583,0.9998654525932344
12,2018,1.2e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_47/13_results.csv,,35896388.99488915,output,USA,44275.182340194864,0.999841086223772
13,2018,1.3e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_47/14_results.csv,,35896388.99488915,output,USA,44102.573967296215,0.9998148881678116
