,year,carb_cost,tax_type,taxed_countries,taxing_countries,taxed_sectors,fair_tax,pol_pay_tax,tax_scheme,tau_factor,sigma_path,eta_path,path,path_tax_scheme,num,num_type,num_country,emissions,utility
0,2018,0.0,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/1_results.csv,,165301442.1272924,output,WLD,46514.08959472818,0.9999999999999998
1,2018,1e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/2_results.csv,,165301442.1272924,output,WLD,46313.55193802687,0.9999987888999924
2,2018,2e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/3_results.csv,,165301442.1272924,output,WLD,46116.1621943841,0.9999952045887076
3,2018,3e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/4_results.csv,,165301442.1272924,output,WLD,45921.57507648592,0.999989312231716
4,2018,4e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/5_results.csv,,165301442.1272924,output,WLD,45729.57437624189,0.9999811698851848
5,2018,5e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/6_results.csv,,165301442.1272924,output,WLD,45540.0180708152,0.9999708317766552
6,2018,6e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/7_results.csv,,165301442.1272924,output,WLD,45352.802185815,0.9999583494183754
7,2018,7e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/8_results.csv,,165301442.1272924,output,WLD,45167.84412488666,0.9999437723223544
8,2018,8e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/9_results.csv,,165301442.1272924,output,WLD,44985.07426800781,0.9999271481283892
9,2018,9e-06,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/10_results.csv,,165301442.1272924,output,WLD,44804.431440520086,0.999908522693358
10,2018,1e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/11_results.csv,,165301442.1272924,output,WLD,44625.86035127698,0.9998879405477384
11,2018,1.1e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/12_results.csv,,165301442.1272924,output,WLD,44449.31000288364,0.9998654446418782
12,2018,1.2e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/13_results.csv,,165301442.1272924,output,WLD,44274.73272671912,0.9998410765892224
13,2018,1.3e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/14_results.csv,,165301442.1272924,output,WLD,44102.08353166158,0.9998148766730356
14,2018,1.4e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/15_results.csv,,165301442.1272924,output,WLD,43931.31966621184,0.9997868839394264
15,2018,1.5e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/16_results.csv,,165301442.1272924,output,WLD,43762.40030470171,0.999757136230501
16,2018,1.6e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/17_results.csv,,165301442.1272924,output,WLD,43595.28631821508,0.9997256702562984
17,2018,1.7e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/18_results.csv,,165301442.1272924,output,WLD,43429.94010090205,0.9996925216089746
18,2018,1.8e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/19_results.csv,,165301442.1272924,output,WLD,43266.32543292589,0.9996577248344404
19,2018,1.9e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/20_results.csv,,165301442.1272924,output,WLD,43104.407375478295,0.9996213134938452
20,2018,2e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/21_results.csv,,165301442.1272924,output,WLD,42944.15217495753,0.9995833201359212
21,2018,2.1e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/22_results.csv,,165301442.1272924,output,WLD,42785.52719092196,0.999543776405049
22,2018,2.2e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/23_results.csv,,165301442.1272924,output,WLD,42628.50083296979,0.9995027130974102
23,2018,2.3e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/24_results.csv,,165301442.1272924,output,WLD,42473.04249094724,0.9994601599969826
24,2018,2.4e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/25_results.csv,,165301442.1272924,output,WLD,42319.122502192,0.9994161462143256
25,2018,2.5e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/26_results.csv,,165301442.1272924,output,WLD,42166.71209459576,0.9993707000164482
26,2018,2.6e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/27_results.csv,,165301442.1272924,output,WLD,42015.78334660998,0.9993238489116976
27,2018,2.7e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/28_results.csv,,165301442.1272924,output,WLD,41866.3091505381,0.9992756196628932
28,2018,2.8e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/29_results.csv,,165301442.1272924,output,WLD,41718.263176880864,0.9992260383356186
29,2018,2.9e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/30_results.csv,,165301442.1272924,output,WLD,41571.619841274645,0.9991751303033364
30,2018,3e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/31_results.csv,,165301442.1272924,output,WLD,41426.35427533818,0.9991229202855004
31,2018,3.1e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/32_results.csv,,165301442.1272924,output,WLD,41282.44229709291,0.9990694323743556
32,2018,3.2e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/33_results.csv,,165301442.1272924,output,WLD,41139.86038401253,0.9990146900482622
33,2018,3.3e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/34_results.csv,,165301442.1272924,output,WLD,40998.58564856222,0.9989587161955245
34,2018,3.4e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/35_results.csv,,165301442.1272924,output,WLD,40858.59581374311,0.998901533137641
35,2018,3.5e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/36_results.csv,,165301442.1272924,output,WLD,40719.86919055845,0.9988431626471898
36,2018,3.6e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/37_results.csv,,165301442.1272924,output,WLD,40582.38465661771,0.9987836259669168
37,2018,3.7e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/38_results.csv,,165301442.1272924,output,WLD,40446.12163568012,0.998722943828047
38,2018,3.8e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/39_results.csv,,165301442.1272924,output,WLD,40311.06007824566,0.9986611364677512
39,2018,3.9e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/40_results.csv,,165301442.1272924,output,WLD,40177.1804430744,0.9985982236457732
40,2018,4e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/41_results.csv,,165301442.1272924,output,WLD,40044.4636794611,0.9985342246596112
41,2018,4.100000000000001e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/42_results.csv,,165301442.1272924,output,WLD,39912.89121025926,0.998469158359073
42,2018,4.2e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/43_results.csv,,165301442.1272924,output,WLD,39782.44491576824,0.9984030431596862
43,2018,4.3e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/44_results.csv,,165301442.1272924,output,WLD,39653.10711894548,0.9983358970627598
44,2018,4.4e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/45_results.csv,,165301442.1272924,output,WLD,39524.86056983496,0.9982677376598176
45,2018,4.5e-05,uniform,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_49/46_results.csv,,165301442.1272924,output,WLD,39397.688431897805,0.998198582151486
