,year,carb_cost,tax_type,taxed_countries,taxing_countries,taxed_sectors,fair_tax,pol_pay_tax,tax_scheme,tau_factor,sigma_path,eta_path,path,path_tax_scheme,num,num_type,num_country,emissions,utility
0,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_116/1_results.csv,results/2018_116/1_results_tax_scheme.csv,82961753.95007612,wage,WLD,46514.08959472819,1.0
1,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_116/2_results.csv,results/2018_116/2_results_tax_scheme.csv,82961753.95007612,wage,WLD,46432.17111023275,0.9999997181937664
2,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_116/3_results.csv,results/2018_116/3_results_tax_scheme.csv,82961753.95007612,wage,WLD,46351.26099768568,0.9999988815239984
3,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_116/4_results.csv,results/2018_116/4_results_tax_scheme.csv,82961753.95007612,wage,WLD,46271.186646408816,0.9999975026334552
4,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_116/5_results.csv,results/2018_116/5_results_tax_scheme.csv,82961753.95007612,wage,WLD,46191.845464427766,0.9999955909132106
5,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_116/6_results.csv,results/2018_116/6_results_tax_scheme.csv,82961753.95007612,wage,WLD,46113.17196343424,0.999993155077689
6,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_116/7_results.csv,results/2018_116/7_results_tax_scheme.csv,82961753.95007612,wage,WLD,46035.12142014685,0.999990202759224
7,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_116/8_results.csv,results/2018_116/8_results_tax_scheme.csv,82961753.95007612,wage,WLD,45957.6618774185,0.9999867406593438
8,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_116/9_results.csv,results/2018_116/9_results_tax_scheme.csv,82961753.95007612,wage,WLD,45880.76923026798,0.999982776739374
9,2018,,specific,,,,False,False,consumer,1,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_116/10_results.csv,results/2018_116/10_results_tax_scheme.csv,82961753.95007612,wage,WLD,45804.424512749065,0.9999783168679262
